CELL_LINE_NAME,COSMIC_ID,DRUG_ID,DRUGID_COSMICID,FOLD_DILUTION,MAX_CONC,fd_num_0,fd_num_1,fd_num_2,fd_num_3,fd_num_4,fd_num_5,fd_num_6,fd_num_7,fd_num_8,fd_num_9,norm_cells_0,norm_cells_1,norm_cells_2,norm_cells_3,norm_cells_4,norm_cells_5,norm_cells_6,norm_cells_7,norm_cells_8,norm_cells_9,drug_name,CCL_name,dif_first,dif_last,sigmoid_4_param_r2,sigmoid_4_param,sigmoid_2_param_r2,sigmoid_2_param,sigmoid_3_param_r2,sigmoid_3_param,fsigmoid_r2,fsigmoid,logistic_4_param_r2,logistic_4_param,ll4_4_param_r2,ll4_4_param,ll4R_4_param_r2,ll4R_4_param,logLogist_3_param_r2,logLogist_3_param,better_fitting
TCCSUP,687459,1149,1149_687459,2,5.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.966520624,0.9328208159999999,0.715351367,0.449327494,0.44208157600000003,0.257175225,0.325701875,0.27902906899999996,0.246964188,TW 37,TCCSUP,0.03347937599999995,0.03206488099999996,0.9821293754477544,[  0.3400038    1.35562771 -11.38408665   0.28071833],0.8825764233558602,[0.54565509 0.22722547],0.9644233091707436,[ 0.31473896 -5.82596723  0.21359215],0.8825763783471999,[ 0.54565788 -4.40094532],0.985246119952102,[0.99055611 4.32267549 0.37172655 0.25984162],0.9852461212057628,[0.37172642 0.99055643 4.32265953 0.25984133],0.9852461132606949,[-4.27771114  0.99055612  4.32267964  0.2598418 ],0.9812693646860284,[-0.43131393 -4.32491518  0.28599673],ll4_4_param
PA-TU-8988T,1240201,182,182_1240201,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.963376563,0.67183933,0.407551583,0.275439229,0.22787908199999998,0.159362872,0.015519205,-0.002365944,-0.0022683829999999997,Obatoclax Mesylate,PA-TU-8988T,0.036623437000000036,9.756100000000035e-05,0.9829447874483144,[ 0.28376449  0.74898607 -5.6778285  -0.01011968],0.9679302660923628,[0.3326459 0.1254712],0.9752249628228572,[ 0.29469617 -8.7392181   0.05198977],0.9679302443454998,[ 0.33264664 -7.96989848],0.9906640139197048,[ 1.02481298  2.12229185  0.3247649  -0.09552297],0.9906640307606356,[ 0.32476479  1.0248149   2.12226957 -0.09552583],0.9906640275812818,[-2.38681381  1.02481532  2.12226467 -0.09552646],0.9768827094368324,[-0.50500907 -2.85312633  0.033517  ],ll4_4_param
H2591,1240131,268,268_1240131,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.967873992,0.9596571620000001,0.924290308,0.8925604359999999,0.643366173,0.44539816299999996,0.19969534,0.064048043,0.032526994,Sepantronium bromide,H2591,0.032126007999999984,0.031521049,0.9971142198041372,[ 6.38198919e-01  1.00878028e+00 -9.63426738e+00 -5.33619380e-03],0.9966552289997006,[0.63301974 0.10614317],0.9970903349679248,[ 0.6403339  -9.46576905 -0.01171549],0.9966552225751024,[ 0.63301973 -9.42123704],0.9967122923559428,[ 0.97230356  5.71948384  0.65003216 -0.06456773],0.9967122959382526,[ 0.65003203  0.97230355  5.71948842 -0.06456733],0.9967122924837444,[-2.46357238  0.97230357  5.71948298 -0.0645678 ],0.9964810911856514,[-0.19846215 -2.82521217  0.04076738],sigmoid_4_param
H2591,1240131,157,157_1240131,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9837758390000001,0.8543501440000001,0.782715409,0.795469223,0.894134965,0.756387105,0.232041981,0.08333810000000001,0.11023831199999999,JNK-9L,H2591,0.016224160999999904,0.026900211999999986,0.9632124895492332,[  0.71541806   1.2633252  -29.03979251   0.09431352],0.8977016752316218,[0.71604658 0.08152502],0.9257242966204472,[  0.74774022 -13.33697768  -0.07271074],0.8977016805683962,[  0.71604685 -12.26636078],0.9631472205474992,[ 0.88539082 20.95013     0.72153286  0.09268192],0.9631472196271382,[ 0.72153291  0.88539086 20.95007652  0.09268169],0.9631472204214488,[-6.83761616  0.88539089 20.95003918  0.09268154],0.9159686713486548,[-0.15012142 -2.57365102  0.05512993],sigmoid_4_param
EN,1240127,346,346_1240127,2,2.5,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9864339440000001,0.8603147659999999,0.257174895,0.248427896,0.24052218,0.193703458,0.190962692,0.168670157,0.14056485300000002,THZ-2-102-1,EN,0.013566055999999936,0.02810530399999997,0.9928042329335376,[  0.25965086   1.25252461 -36.40555249   0.19657782],0.8307696554567671,[0.33709098 0.12157577],0.9526496233428242,[  0.25044005 -16.17482405   0.15292464],0.8307696207324019,[ 0.33709053 -8.22536971],0.9930474769182274,[0.99386384 9.74955189 0.26159962 0.19524203],0.99304747587997,[0.26159956 0.99386378 9.74957577 0.1952421 ],0.993047476916306,[-13.07359062   0.9938638    9.74956966   0.19524208],0.9927454994165056,[ -0.57842403 -12.75193311   0.19647401],logistic_4_param
HCT-15,905937,328,328_905937,2,2.56,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9509417259999999,0.921300867,0.8162362940000001,0.7246328240000001,0.517160657,0.460566125,0.233537283,0.24211362399999997,0.272991721,SNX-2112,HCT-15,0.04905827400000007,0.03087809700000005,0.9848616321190404,[ 0.47851457  1.27609002 -7.61967858  0.21491947],0.9569246996033008,[0.62629349 0.20602864],0.9761170686681476,[ 0.50623109 -4.79126172  0.10906523],0.9569247092083372,[ 0.62629464 -4.85368428],0.980747692696252,[0.96608847 3.68042228 0.53619106 0.1502856 ],0.980747685008768,[0.53619172 0.96608811 3.68042645 0.15028509],0.9807476768203016,[-2.29388152  0.9660883   3.68042868  0.15028595],0.9875392325867108,[-0.29467102 -2.56698026  0.24062698],logLogist_3_param
BEN,753534,163,163_753534,2,2.56,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9998150370000001,0.883154423,0.7219877729999999,0.603262639,0.56092941,0.294484071,0.18488566399999998,0.060807377,0.10629035099999999,JQ1,BEN,0.00018496299999992694,0.04548297399999999,0.983876731823874,[ 0.53180027  0.89951174 -5.16219775 -0.02438598],0.9807137623060443,[0.54121346 0.16180022],0.9824765662138316,[ 0.51260032 -6.14705574  0.03093134],0.9807137486286356,[ 0.54121342 -6.18044732],0.9818527001953192,[ 1.00424848  2.19701847  0.6627962  -0.34117526],0.9818526967078952,[ 0.66279238  1.00424823  2.19703018 -0.34116748],0.9818527144003796,[-0.90363106  1.00424813  2.19703476 -0.34116444],0.9856160955993638,[-0.28415538 -2.17462309  0.07690227],logLogist_3_param
RT-112,909704,328,328_909704,2,2.56,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9654264490000001,0.796799843,0.506532352,0.272963383,0.247728285,0.196594849,0.20458936100000005,0.201162615,0.206439067,SNX-2112,RT-112,0.034573550999999925,0.005276452000000015,0.998880751486442,[  0.27976042   1.23498117 -14.37034985   0.20446174],0.874984929171154,[0.39249586 0.16839841],0.9857045615575084,[ 0.25482587 -8.89686582  0.17458493],0.8749849291134428,[ 0.3924977  -5.93818389],0.9976406089141298,[0.98629132 4.39082234 0.29467846 0.19071677],0.9976406102252544,[0.29467849 0.98629133 4.39081933 0.19071669],0.9976406092207202,[-5.36501052  0.98629138  4.3908177   0.19071668],0.9988452477826374,[-0.52894496 -5.19287863  0.20477791],sigmoid_4_param
SBC-1,713885,274,274_713885,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9872542259999999,0.66714974,0.405864829,0.191637295,0.087339623,0.023102433,0.011796852,0.015709002,0.009093195,Belinostat,SBC-1,0.0127457740000001,0.006615807,0.9955517955089846,[  0.28622974   0.92578316 -10.19227306   0.01205861],0.991015360374238,[0.30460305 0.08745455],0.9937506084557938,[  0.29017887 -11.71588395   0.02750426],0.9910153523830836,[  0.30460298 -11.43448594],0.9978652706451432,[ 1.01380037  3.09135818  0.28885955 -0.0270511 ],0.9978652725137138,[ 0.28885958  1.01380072  3.09134735 -0.02705173],0.9978652686382568,[-3.8388922   1.01380042  3.09135676 -0.02705118],0.9950665271364041,[-0.52966266 -4.05614214  0.01837806],ll4_4_param
LU-134-A,753588,104,104_753588,2,0.02,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.979970573,0.921319695,0.956468726,0.951534443,0.9581469509999999,0.774400524,0.25392480300000003,0.033163721,0.027438011,Bortezomib,LU-134-A,0.020029426999999992,0.005725709999999998,0.99745085925995,[ 7.26039546e-01  1.05748496e+00 -2.27691426e+01  1.84343099e-02],0.992574959846152,[0.72560317 0.04941952],0.9953131160473214,[  0.73288989 -20.30195934  -0.02386245],0.9925749615123872,[  0.72560318 -20.23493633],0.9974098448860972,[9.62908789e-01 1.63297807e+01 7.27128752e-01 1.20464818e-02],0.9974098456521686,[7.27128742e-01 9.62908781e-01 1.63297876e+01 1.20465427e-02],0.9974098458776606,[-5.20351319e+00  9.62908787e-01  1.63297822e+01  1.20464940e-02],0.9935583977473847,[-0.13854101 -4.87071445  0.02555318],sigmoid_4_param
YH-13,909905,1004,1004_909905,2,0.1,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.958830489,0.9986246609999999,0.871059648,0.5586983520000001,0.299055014,0.102317706,0.080398102,0.056020050999999994,0.086156041,Vinblastine,YH-13,0.04116951099999999,0.030135990000000005,0.9969565580703528,[  0.45526733   1.07222013 -13.59752608   0.06800246],0.989262549348418,[0.47875849 0.08765905],0.9940696283346956,[  0.45911313 -11.58484165   0.03779985],0.98926255738359,[  0.47875853 -11.40782923],0.997310019216585,[0.987521   6.22667664 0.45924812 0.05142819],0.9973100205557804,[0.45924809 0.98752091 6.22668864 0.05142844],0.9973100211152056,[-4.84539858  0.98752082  6.22669987  0.05142867],0.9967733276386536,[-0.33570032 -4.7900602   0.07340016],ll4R_4_param
ARH-77,906765,276,276_906765,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9733745770000001,0.8421916909999999,0.6979367190000001,0.411226336,0.130901705,0.037664487999999996,0.017321965,0.015114188999999997,0.014131059,CAY10603,ARH-77,0.026625422999999933,0.0009831299999999987,0.9977802789075888,[ 4.03960142e-01  1.00449477e+00 -1.12218883e+01  1.53642818e-03],0.9977717228376264,[0.40393101 0.0900079 ],0.9977717500570829,[ 4.03886795e-01 -1.11099834e+01  8.21397885e-05],0.9977717274584276,[  0.40393101 -11.11013428],0.9936401146904146,[ 0.96295076  4.66014342  0.40903009 -0.02523877],0.9936401217948441,[ 0.40902978  0.96295147  4.66011712 -0.02523927],0.9936401193176786,[-4.16599571  0.96295135  4.66012154 -0.02523919],0.9981523937063942,[-0.39454704 -3.94479025  0.006741  ],logLogist_3_param
ALL-PO,910944,219,219_910944,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9724644720000001,0.9536747329999999,0.784123427,0.321947389,0.099208487,0.03777318,0.005610487,0.001241567,0.002052817,AT-7519,ALL-PO,0.02753552799999992,0.0008112500000000001,0.9991005049295044,[ 4.03292067e-01  1.02046945e+00 -1.75432761e+01  1.21181625e-02],0.9987585276043559,[0.40527076 0.06003276],0.9988335480246884,[ 4.03652973e-01 -1.66695148e+01  4.51245879e-03],0.99875852705083,[  0.40527073 -16.6575953 ],0.9995442463876923,[9.81470161e-01 7.05369458e+00 4.02965384e-01 1.53349668e-03],0.9995442471574556,[4.02965380e-01 9.81470152e-01 7.05369602e+00 1.53352492e-03],0.9995442466920994,[-6.41113630e+00  9.81470157e-01  7.05369533e+00  1.53351523e-03],0.9987111558920552,[-0.39446722 -6.25428971  0.01367021],ll4_4_param
SNU-61,1660035,274,274_1660035,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9912344209999999,0.644300885,0.324031757,0.16981522300000002,0.132707863,0.10481133599999999,0.10874381,0.11371521400000001,0.126407747,Belinostat,SNU-61,0.008765579000000079,0.012692532999999978,0.9965792515019716,[  0.24217533   1.07622427 -15.53079714   0.11820136],0.9400842628862528,[0.28915096 0.08706232],0.9943862219680834,[  0.23741065 -13.25420831   0.10663842],0.9400842742401984,[  0.28914977 -11.48623709],0.9989190405671899,[1.01009682 4.12004901 0.2466915  0.10530121],0.9989190409846144,[0.24669152 1.01009667 4.12005684 0.10530134],0.9989190402667936,[-5.76648739  1.01009685  4.12004742  0.10530118],0.9969735575357598,[-0.59752551 -5.72009844  0.11873435],ll4_4_param
RT-112,909704,276,276_909704,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9582500559999999,0.900961938,0.842851455,0.761132499,0.681690288,0.494525712,0.164996175,0.061182844000000014,0.055089131,CAY10603,RT-112,0.041749944000000094,0.0060937130000000075,0.985647098082366,[ 0.6566868   1.00127777 -8.08071682 -0.04439914],0.9800561799129256,[0.62297776 0.13172832],0.98564680632909,[ 0.65699842 -8.05979493 -0.04530461],0.9800561824928488,[ 0.62297772 -7.59138234],0.9793929966043484,[ 0.93432387  4.70457564  0.6870992  -0.15179246],0.979393008407789,[ 0.68709887  0.93432358  4.70459234 -0.15179096],0.9793930166007652,[-1.76554672  0.93432287  4.70463339 -0.15178727],0.9906052321324892,[-0.19904425 -2.18721637  0.02392827],logLogist_3_param
DBTRG-05MG,906835,299,299_906835,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.995038016,0.86730569,0.8313840290000001,0.6793067309999999,0.550113586,0.466225148,0.410727305,0.433603006,0.39343531200000004,OSI-027,DBTRG-05MG,0.0049619840000000295,0.040167693999999976,0.9923959078203332,[ 0.35854537  1.58272412 -7.80089695  0.39250995],0.8965942481066289,[0.72925654 0.29870137],0.9765695764482364,[ 0.31355702 -3.6851906   0.29027498],0.8965942790304661,[ 0.72925708 -3.34781673],0.9884611513991902,[0.98906138 3.07021137 0.44687717 0.33610246],0.9884611274985484,[0.44687716 0.98906132 3.07021362 0.33610257],0.988461116745982,[-2.47297536  0.98906111  3.07022078  0.33610293],0.9928251859932896,[-0.3712783  -2.98512319  0.40729834],logLogist_3_param
HCC202,1290906,273,273_1290906,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.966887312,0.895161953,0.79633848,0.671435942,0.326034383,0.122825595,0.057561677,0.049875884,0.050529120999999996,CUDC-101,HCC202,0.033112688,0.000653236999999994,0.9952430942888244,[  0.48622568   1.06806304 -11.49071096   0.03228455],0.9934193707276564,[0.49096146 0.10266771],0.993462450764908,[ 4.88674805e-01 -9.72722557e+00  3.77049250e-03],0.9934193706164176,[ 0.49096148 -9.74016812],0.9909982791720848,[0.94530587 5.84352796 0.49643406 0.01078003],0.990998277880406,[0.49643403 0.94530592 5.84352544 0.01078001],0.9909982762859336,[-4.09228278  0.94530508  5.84357996  0.01078095],0.9954393587326592,[-0.3147725  -3.58160419  0.03865301],logLogist_3_param
NCI-H146,910899,1012,1012_910899,2,10.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.950199385,0.922447428,0.82478405,0.788219909,0.58886968,0.090357269,0.043474479,0.03775426,0.037429227999999995,Vorinostat,NCI-H146,0.04980061499999999,0.0003250320000000029,0.9850245571401876,[  0.56676921   1.11982483 -19.96087821   0.02358194],0.9746379173556148,[0.55168001 0.08196981],0.9783122845932912,[  0.56773052 -12.90824809  -0.03250706],0.9746379131825756,[  0.55168042 -12.19971325],0.982600759836986,[ 0.90474328 13.96093061  0.57412532  0.02690246],0.9826007594448228,[ 0.5741254   0.90474302 13.96103926  0.02690277],0.9826007639266906,[-7.74696368  0.90474356 13.96081439  0.02690213],0.9790845151320016,[-0.2571735  -3.99705603  0.01360071],sigmoid_4_param
NCI-H2030,722045,200,200_722045,2,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9907239109999999,0.9333867459999999,0.841627343,0.553509007,0.40888313200000004,0.160523532,0.19852967100000002,0.071959729,0.044332734000000006,Dacinostat,NCI-H2030,0.009276089000000098,0.027626995,0.99006342054188,[ 0.46686311  1.03587426 -8.80804865  0.06261096],0.9841528693648056,[0.50431015 0.12543182],0.9897011154178884,[ 0.47044825 -8.15194262  0.04638941],0.9841528852857758,[ 0.50431092 -7.97241893],0.9914927948137888,[9.93846382e-01 3.98458340e+00 4.85944935e-01 3.14951657e-03],0.9914928025356236,[4.85944976e-01 9.93846398e-01 3.98458189e+00 3.14939384e-03],0.991492800054918,[-2.87551485e+00  9.93846373e-01  3.98458394e+00  3.14958562e-03],0.9878722193281154,[-0.32362192 -3.37742702  0.08988488],ll4_4_param
TGBC24TKB,910695,308,308_910695,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.984056681,0.9449150409999999,0.9452548759999999,0.868443477,0.893995051,0.692666344,0.24636117600000002,0.125157255,0.10090323,WIKI4,TGBC24TKB,0.015943319000000008,0.024254025,0.9918263560182246,[  0.69708296   1.17711197 -20.20737521   0.09851733],0.9780410187743264,[0.71366377 0.08373392],0.9797150557191252,[  0.72271513 -12.04813675  -0.019025  ],0.978041017923202,[  0.71366379 -11.94267434],0.9910929422604146,[ 0.9447664  14.72346113  0.70440374  0.09466835],0.9910929328358106,[ 0.70440374  0.94476645 14.72344064  0.09466824],0.9910929424089416,[-5.15914356  0.94476646 14.7234322   0.09466819],0.9866988252790254,[-0.15524084 -3.74206289  0.0961755 ],sigmoid_4_param
H2803,1240135,274,274_1240135,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.993823392,0.878111175,0.892659193,0.7356701259999999,0.33110174,0.113999877,0.053071489000000006,0.039098142,0.039071619,Belinostat,H2803,0.0061766079999999715,2.652300000000052e-05,0.994733487489185,[  0.50493916   1.08243007 -15.55053989   0.03740177],0.9912044823916032,[0.50901739 0.08079318],0.9912065151886256,[ 5.09380423e-01 -1.23799319e+01 -7.65293796e-04],0.9912044764295408,[  0.5090174  -12.37729451],0.993584456227144,[0.94990338 8.26075086 0.50986399 0.02888911],0.993584458507168,[0.50986398 0.94990342 8.26074561 0.02888907],0.9935844533000552,[-5.56455218  0.94990317  8.260778    0.02888935],0.9929463394559204,[-0.29780246 -4.59365732  0.03743927],sigmoid_4_param
SF126,909712,180,180_909712,2,0.512,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9752892879999999,0.861180572,0.71122655,0.5332930810000001,0.306836715,0.376059064,0.404201443,0.289891661,0.240058364,Thapsigargin,SF126,0.024710712000000086,0.049833297000000026,0.971960545945872,[  0.32429813   1.40547902 -10.52101813   0.30513575],0.8715431241195852,[0.56727767 0.25609203],0.9580619569553036,[ 0.28264817 -5.35044616  0.24284465],0.8715431125647215,[ 0.56727833 -3.90481389],0.971504250135609,[0.98933707 3.49294786 0.36695046 0.26601487],0.9715042630454958,[0.36695045 0.9893372  3.49294226 0.26601467],0.9715042631777788,[-3.50172639  0.98933835  3.49289359  0.26601293],0.971226470411624,[-0.4442928  -4.01783535  0.31127191],sigmoid_4_param
SU-DHL-5,1331036,303,303_1331036,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.991889735,0.9314623790000001,0.897462093,0.436827798,0.220958696,0.066560635,0.015144808999999999,0.008366041,0.003495505,PIK-93,SU-DHL-5,0.008110265000000005,0.004870536,0.9935104572377376,[  0.4398551    1.0144852  -14.50493965   0.01680097],0.9930293848893712,[0.44537939 0.0721114 ],0.9933929113223696,[ 4.40882261e-01 -1.39758117e+01  1.03774883e-02],0.9930293774800828,[  0.44537951 -13.86740648],0.9954847942879176,[9.86837034e-01 6.57815849e+00 4.40495443e-01 3.52848339e-03],0.9954848028230141,[4.40495671e-01 9.86837049e-01 6.57813612e+00 3.52791787e-03],0.9954848059252016,[-5.39312899e+00  9.86837044e-01  6.57814978e+00  3.52830201e-03],0.9925998094333564,[-0.35493078 -5.20076024  0.02171452],ll4R_4_param
Caov-3,906825,346,346_906825,2,2.5,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9784374229999999,0.9968576309999999,0.908697399,0.486672555,0.364064775,0.350313351,0.336314887,0.339916669,0.293517931,THZ-2-102-1,Caov-3,0.021562577000000083,0.046398737999999995,0.99706164361005,[  0.38662621   1.51656066 -27.55467412   0.33438258],0.8201233390623277,[0.59889464 0.22688142],0.9164706841776956,[ 0.34950396 -5.93459388  0.23025232],0.8201233648150912,[ 0.59889488 -4.40764801],0.9975229767172764,[ 0.99294738 10.52031502  0.39861598  0.33148802],0.9975229774933084,[ 0.39861596  0.99294735 10.52033021  0.33148808],0.9975229777767634,[-9.67613845  0.99294736 10.52032264  0.33148805],0.9968568031470996,[-0.39728322 -9.88432813  0.33466545],ll4R_4_param
